544,,ヤクルト,ヤクルト,65ml*5,128,170,42,24.71,14日,─,乳,50/1本,ヤクルト本社,,,544,887,366,121,68,11,8
545,,森永乳業,コクと香りのとろける杏仁豆腐３連,70g*3,120,200,80,40,90日,─,乳,66/1個,森永乳業,⑦,,545,519,435,121,68,11,8
546,,明治,プリン3連,70ｇ*3,61.5,96,34.5,35.94,17日,─,乳・卵,87/1個,明治乳業,,,546,641,435,121,68,11,8
547,,明治,午後のくつろぎカフェゼリー３連,70ｇ*3　　                ｸﾘｰﾑｼﾛｯﾌﾟ4g*3,58.5,96,37.5,39.06,61日前後,─,乳,43(ｾﾞﾘｰ)                   7(ｼﾛｯﾌﾟ)/1個,明治,,,547,764,435,121,68,11,8
548,,森永乳業,焼プリン,140ｇ,55,95,40,42.11,15日,─,乳・卵,192/1個,森永乳業,,,548,887,435,121,68,11,8
549,,森永乳業,牛乳プリン,130ｇ,65,95,30,31.58,90日,─,乳,121/1個,森永乳業,⑧,,549,519,504,121,68,11,8
550,,森永乳業,サンキスト?果実のうるおいゼリー　オレンジ,95g,33,75,42,56,120日,─,─,62/1個,森永乳業,,,550,641,504,121,68,11,8
551,,森永乳業,サンキスト?果実のうるおいゼリー　グレープ,95g,33,75,42,56,120日,─,─,76/1個,森永乳業,,,551,764,504,121,68,11,8
552,,ロピア,絹ごしプリン,1個,69,120,51,42.5,4日,─,乳・卵,180/1個,ロピア,,,552,887,504,121,68,11,8
553,,ロピア,プチ　モンブラン,1個,78,130,52,40,4日,─,乳・卵,211/1個,ロピア,⑨⑩,,553,519,573,121,136,11,8
554,,ロピア,プチ　フルーツプリン,1個,78,130,52,40,4日,─,乳・卵,200/1個,ロピア,,,553,519,573,121,136,11,8
555,,ロピア,プチ　ティラミス,1個,78,130,52,40,4日,─,乳・卵,268/1個,ロピア,,,553,519,573,121,136,11,8
556,,モンテール,牛乳と卵のシュークリーム,1個,59,100,41,41,4日,─,卵・乳・小麦,225/1個,モンテール,,,556,641,573,121,68,11,8
557,,モンテール,牛乳と卵のエクレア,1個,59,100,41,41,4日,─,卵・乳・小麦,201/1個,モンテール,,,557,764,573,121,68,11,8
558,,モンテール,2P牛乳と卵のデザートワッフル,１パック,71,120,49,40.83,5日,─,卵・乳・小麦,177/1ﾊﾟｯｸ,モンテール,,,558,887,573,121,68,11,8
559,,モンテール,2P牛乳と卵の手巻きロール・ミルク,１パック,75,125,50,40,4日,─,卵・乳・小麦,199/1ﾊﾟｯｸ,モンテール,,,559,641,640,121,68,11,8
560,,モンテール,生クリームどら焼・あずき,1個,71,120,49,40.83,5日,─,卵・乳・小麦,229/1個,モンテール,,,560,764,640,121,68,11,8
561,,モンテール,5Pとろ生カステラ,１パック,226,380,154,40.53,4日,─,卵・乳・小麦,585/1ﾊﾟｯｸ,モンテール,,,561,887,640,121,68,11,8
