1,171,2074,17273,1,128849,16,201504,20150404,7,92,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,46:50.8,,1
1,171,2078,17273,1,128851,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,46:53.0,,1
1,171,2080,17290,1,128853,16,201504,20150404,7,92,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,46:54.5,,1
1,171,2089,17282,3,128855,16,201504,20150404,7,93,31,0,5,130,5,130,2,,,NAGATA-PC,kenkouya,46:58.9,,1
1,171,2090,17273,1,128857,16,201504,20150404,7,93,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,46:59.5,,1
1,171,2093,17274,1,128858,16,201504,20150404,7,93,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,47:01.9,,1
1,171,2093,17281,3,128859,16,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,47:02.0,,1
1,171,2093,17276,1,128860,16,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,47:02.0,,1
1,171,2096,17273,1,128862,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,47:03.8,,1
1,171,2097,17280,1,128863,16,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,47:04.6,,1
1,171,2102,17280,1,128865,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,47:08.1,,1
1,171,2103,17273,1,128866,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,47:08.9,,1
1,171,2105,17281,3,128867,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,47:10.8,,1
1,171,2120,17273,1,128872,16,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,47:18.3,,1
1,171,2122,17282,3,128873,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,47:18.9,,1
1,171,2122,17285,1,128874,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,47:19.1,,1
1,171,2122,17284,1,128875,16,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,47:19.0,,1
1,171,2132,17290,1,128882,16,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,47:25.4,,1
1,171,2136,17280,1,128883,16,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,47:27.6,,1
1,171,2145,17281,3,128886,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,47:35.7,,1
1,171,2146,17273,1,128887,16,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,47:36.4,,1
1,171,2157,17275,1,128890,16,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,47:53.3,,1
1,171,2164,17273,1,128893,16,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,47:58.7,,1
1,171,2175,17290,1,128902,16,201504,20150404,7,92,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,48:09.7,,1
1,171,2178,17273,1,128904,16,201504,20150404,7,93,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,48:11.0,06:12.2,1
1,171,2183,17288,1,128905,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,48:14.6,,1
1,171,2216,17282,3,128917,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,48:34.2,,1
1,171,2466,17275,1,128918,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,48:35.9,,1
1,171,2572,17283,1,128921,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,48:40.2,,1
1,171,2577,17290,1,128923,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,48:42.7,,1
1,171,2597,17273,1,128926,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,48:53.1,,1
1,171,2602,17274,1,128927,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,48:53.8,,1
1,171,2602,17273,1,128928,16,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,48:53.8,,1
1,171,2603,17273,1,128929,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,48:54.5,,1
1,171,2609,17290,1,128932,16,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,48:56.0,,1
1,171,2728,17273,1,128933,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,48:57.3,,1
1,171,2729,17288,1,128934,16,201504,20150404,7,93,31,0,1,120,1,120,2,,,NAGATA-PC,kenkouya,48:58.0,,1
1,171,2729,17294,1,128935,16,201504,20150404,7,93,31,0,1,100,1,100,2,,,NAGATA-PC,kenkouya,48:58.1,,1
1,171,2821,17273,1,128938,16,201504,20150404,7,92,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,49:03.1,,1
1,171,2822,17280,1,128940,16,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,49:03.7,,1
1,171,2828,17273,1,128944,16,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,49:09.8,,1
1,171,2834,17282,3,128946,16,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,49:11.9,,1
1,171,94,17280,1,129158,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,28:32.1,,1
1,171,110,17276,1,129160,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,28:40.4,,1
1,171,110,17275,1,129161,4,201504,20150404,7,93,31,0,1,120,1,120,2,,,NAGATA-PC,kenkouya,28:40.3,,1
1,171,157,17273,1,129169,4,201504,20150404,7,93,31,0,1,134,1,134,2,,,NAGATA-PC,kenkouya,29:01.1,,1
1,171,157,17274,1,129170,4,201504,20150404,7,93,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,29:01.2,,1
1,171,169,17273,1,129171,4,201504,20150404,7,93,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,29:03.4,,1
1,171,171,17273,1,129172,4,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,29:04.3,,1
1,171,184,17274,1,129173,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,29:12.8,,1
1,171,227,17287,1,129177,4,201504,20150404,7,93,31,0,5,120,5,120,2,,,NAGATA-PC,kenkouya,29:29.3,,1
1,171,237,17284,1,129179,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,29:39.8,,1
1,171,248,17273,1,129180,4,201504,20150404,7,92,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,29:51.0,,1
1,171,255,17283,1,129182,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,29:54.2,,1
1,171,260,17283,1,129183,4,201504,20150404,7,5,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,29:55.9,05:37.5,1
1,171,290,17273,1,129185,4,201504,20150404,7,93,31,0,8,134,8,134,2,,,NAGATA-PC,kenkouya,30:22.1,,1
1,171,300,17294,1,129186,4,201504,20150404,7,93,31,0,4,100,4,100,2,,,NAGATA-PC,kenkouya,30:26.6,,1
1,171,306,17292,1,129187,4,201504,20150404,7,93,31,0,6,120,6,120,2,,,NAGATA-PC,kenkouya,30:30.4,,1
1,171,317,17274,1,129190,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,30:35.5,,1
1,171,318,17273,1,129191,4,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,30:36.1,,1
1,171,326,17287,1,129192,4,201504,20150404,7,92,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,30:40.1,,1
1,171,332,17290,1,129193,4,201504,20150404,7,92,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,30:41.4,,1
1,171,649,17273,1,129195,4,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,30:46.9,,1
1,171,819,17281,3,129197,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,30:50.2,,1
1,171,867,17275,1,129198,4,201504,20150404,7,1,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,30:55.2,,1
1,171,872,17274,1,129199,4,201504,20150404,7,93,31,0,0,0,0,0,2,,,NAGATA-PC,kenkouya,30:55.8,51:20.8,1
1,171,931,17273,1,129200,4,201504,20150404,7,92,31,0,1,134,1,134,2,,,NAGATA-PC,kenkouya,31:01.8,,1
1,171,931,17290,1,129201,4,201504,20150404,7,92,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,31:01.8,,1
1,171,936,17274,1,129202,4,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,31:03.7,,1
1,171,965,17275,1,129203,4,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,31:10.6,,1
1,171,980,17273,1,129204,4,201504,20150404,7,92,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,31:13.7,53:50.8,1
1,171,1008,17285,1,129207,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,31:16.6,,1
1,171,1192,17281,3,129208,4,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,31:29.2,31:29.6,1
